latitude,longitude,depth,mag 
43.6447,-79.3841,-0.5491499966791757,11
43.6449,-79.3843,-0.5491499966791757,11
43.6446,-79.3842,-0.3947551953299143,16
43.6447,-79.3841,-0.5491499966791757,11
43.6447,-79.3841,-0.5182710364093235,12
43.6532,-79.3832,2.260835387877382,102
43.652,-79.3633,-0.6109079172188803,9
40.7128,-74.0059,-0.20948143371080064,22
43.652,-79.3633,-0.6109079172188803,9
43.9583,-78.3204,-0.14772351317109608,24
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6417868774887325,8
43.6414,-79.3772,-0.6417868774887325,8
40.7128,-74.0059,1.8902878646391545,90
32.7834,-96.8052,0.5933715333053586,48
43.652,-79.3633,-0.6109079172188803,9
43.6446,-79.3842,-0.3947551953299143,16
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.5441,-80.2608,-0.3947551953299143,16
43.5441,-80.2608,-0.3947551953299143,16
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.6446,-79.3842,-0.4256341555997666,15
43.6487,-79.3851,-0.4256341555997666,15
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.6417868774887325,8
43.6449,-79.3843,-0.055086632361539246,27
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.6109079172188803,9
45.4215,-75.6972,2.940172513814132,124
43.652,-79.3633,-0.6109079172188803,9
43.6479,-79.3929,-0.4565131158696189,14
43.6655,-79.4204,-0.2712393542505052,20
43.623,-79.3936,2.8784145932744276,122
43.652,-79.3633,-0.6109079172188803,9
43.6655,-79.4204,-0.3021183145203575,19
43.6446,-79.3842,-0.4256341555997666,15
43.6404,-79.3995,-0.4565131158696189,14
43.6446,-79.3842,0.2537029703369836,37
43.6532,-79.3832,-0.48739207613947116,13
43.6446,-79.3842,-0.4256341555997666,15
32.7767,-96.797,0.5316136127656541,46
43.652,-79.3633,-0.6109079172188803,9
45.0292,-74.7316,-0.17860247344094837,23
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.8599,-79.341,-0.055086632361539246,27
43.821,-79.3436,-0.3021183145203575,19
39.0438,-77.4874,-0.4256341555997666,15
43.652,-79.3633,-0.6109079172188803,9
43.7143,-79.4065,-0.4565131158696189,14
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.6415,-79.4111,0.3772188114163927,41
40.7368,-74.1734,-0.17860247344094837,23
43.821,-79.3436,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.5182710364093235,12
39.0438,-77.4874,-0.4256341555997666,15
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.33299727479020974,18
43.623,-79.3936,2.847535633004575,121
43.652,-79.3633,-0.6417868774887325,8
43.782,-79.4713,-0.4565131158696189,14
43.6414,-79.3772,-0.580028956949028,10
43.623,-79.3936,2.8784145932744276,122
43.6447,-79.3841,-0.5182710364093235,12
14.6383,121.084,-0.6417868774887325,8
43.5441,-80.2608,-0.4256341555997666,15
43.5441,-80.2608,-0.3947551953299143,16
43.821,-79.3436,0.46985569222594953,44
54.4502,-110.2017,2.600503950845757,113
43.6447,-79.3841,0.9947980168134384,61
43.6033,-79.538,-0.3947551953299143,16
43.4292,-79.7335,-0.24036039398065293,21
43.652,-79.3633,-0.6109079172188803,9
43.6564,-79.386,-0.6109079172188803,9
43.6915,-79.4307,-0.48739207613947116,13
43.6512,-79.4828,0.06842920871786988,31
43.623,-79.3936,2.9092935535442797,123
43.652,-79.3633,-0.5491499966791757,11
44.9001,-76.0161,-0.14772351317109608,24
18.4286,-64.6185,-0.36387623506006206,17
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.5491499966791757,11
36.17,-115.224,0.28458193060683584,38
38.9072,-77.0369,0.2537029703369836,37
43.652,-79.3633,-0.6109079172188803,9
43.6414,-79.3772,-0.5491499966791757,11
43.6037,-79.7357,0.4389767319560972,43
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.6256,-79.5231,0.191945049797279,35
43.652,-79.3633,-0.6109079172188803,9
43.7,-79.5667,-0.14772351317109608,24
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
40.7128,-74.0059,-0.20948143371080064,22
43.6449,-79.3843,-0.48739207613947116,13
43.652,-79.3633,-0.6109079172188803,9
43.8669,-79.4414,-0.3947551953299143,16
43.652,-79.3633,-0.580028956949028,10
43.8025,-79.344,-0.580028956949028,10
43.6861,-79.4025,-0.3021183145203575,19
43.6447,-79.3841,1.0256769770832908,62
43.623,-79.3936,2.7857777124648706,119
25.7617,-80.1918,0.6860084141149154,51
43.8985,-79.4143,0.191945049797279,35
43.652,-79.3633,-0.5491499966791757,11
25.7617,-80.1918,0.7477663346546201,53
43.6404,-79.3995,-0.36387623506006206,17
43.652,-79.3633,-0.580028956949028,10
43.6555,-79.3626,-0.4565131158696189,14
43.7068,-79.517,-0.08596559263139153,26
43.652,-79.3633,-0.580028956949028,10
40.8275,-73.4659,-0.36387623506006206,17
43.6496,-79.3833,0.40809777168624495,42
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.5182710364093235,12
43.652,-79.3633,-0.580028956949028,10
32.7834,-96.8052,0.6242504935752109,49
43.6404,-79.3995,-0.4565131158696189,14
43.652,-79.3633,-0.6109079172188803,9
43.6449,-79.3843,-0.5182710364093235,12
43.652,-79.3633,-0.6109079172188803,9
41.8781,-87.6298,1.7976509838295978,87
41.8781,-87.6298,1.7976509838295978,87
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.5182710364093235,12
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.48739207613947116,13
43.6449,-79.3843,0.9947980168134384,61
43.6655,-79.4204,-0.36387623506006206,17
43.6449,-79.3843,-0.48739207613947116,13
43.652,-79.3633,-0.5491499966791757,11
43.652,-79.3633,-0.6109079172188803,9
43.8259,-79.2518,-0.33299727479020974,18
43.6655,-79.4204,-0.5182710364093235,12
43.6748,-79.4839,-0.20948143371080064,22
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.580028956949028,10
43.6447,-79.3841,-0.48739207613947116,13
43.6532,-79.3832,-0.20948143371080064,22
18.4219,-64.6177,-0.3947551953299143,16
43.3666,-80.2239,0.1610660895274267,34
43.623,-79.3936,2.971051474083984,125
43.6325,-79.4939,-0.1168445529012438,25
43.821,-79.3436,-0.5491499966791757,11
43.8558,-79.0972,-0.2712393542505052,20
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.580028956949028,10
43.623,-79.3936,2.940172513814132,124
43.652,-79.3633,-0.6109079172188803,9
43.5588,-80.3004,0.40809777168624495,42
43.6469,-79.4521,0.22282401006713126,36
43.6414,-79.3772,-0.5491499966791757,11
43.6447,-79.3841,-0.5491499966791757,11
43.623,-79.3936,3.6195096397508824,146
45.5029,-73.5723,-0.1168445529012438,25
43.623,-79.3936,2.8784145932744276,122
43.6446,-79.3842,-0.36387623506006206,17
43.652,-79.3633,-0.580028956949028,10
43.6446,-79.3842,-0.4256341555997666,15
41.8781,-87.6298,1.7667720235597453,86
43.623,-79.3936,4.514999487576598,175
43.6447,-79.3841,-0.36387623506006206,17
18.4219,-64.6177,-0.3947551953299143,16
43.6655,-79.4204,-0.4256341555997666,15
43.652,-79.3633,-0.6109079172188803,9
43.8208,-79.2393,-0.33299727479020974,18
43.652,-79.3633,-0.6109079172188803,9
40.7084,-74.0057,0.40809777168624495,42
43.652,-79.3633,-0.580028956949028,10
43.6447,-79.3841,-0.3947551953299143,16
43.623,-79.3936,4.020936123258962,159
43.623,-79.3936,3.928299242449405,156
43.6512,-79.4828,0.6242504935752109,49
43.652,-79.3633,-0.5491499966791757,11
45.573,-73.5701,-0.24036039398065293,21
43.652,-79.3633,-0.6417868774887325,8
43.8259,-79.2518,0.5624925730355064,47
43.623,-79.3936,2.8784145932744276,122
40.7128,-74.0059,-0.4256341555997666,15
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.623,-79.3936,2.8784145932744276,122
43.623,-79.3936,2.8784145932744276,122
38.9072,-77.0369,0.191945049797279,35
43.6889,-79.4507,-0.48739207613947116,13
41.8781,-87.6298,1.735893063289893,85
43.6655,-79.4204,0.6551294538450632,50
40.7128,-74.0059,-0.4256341555997666,15
43.6479,-79.3929,-0.24036039398065293,21
43.652,-79.3633,-0.6109079172188803,9
43.6449,-79.3843,-0.5491499966791757,11
25.7617,-80.1918,1.7667720235597453,86
43.8092,-79.3427,-0.6417868774887325,8
43.652,-79.3633,-0.6109079172188803,9
43.6555,-79.3626,-0.4565131158696189,14
43.7615,-79.4111,0.28458193060683584,38
43.8599,-79.341,0.963919056543586,60
43.652,-79.3633,-0.6417868774887325,8
41.8781,-87.6298,1.735893063289893,85
43.6915,-79.4307,-0.2712393542505052,20
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.17860247344094837,23
32.7834,-96.8052,0.7168873743847678,52
43.8599,-79.341,-0.20948143371080064,22
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.5491499966791757,11
43.652,-79.3633,-0.6417868774887325,8
43.6404,-79.3995,-0.024207672091686967,28
43.652,-79.3633,-0.580028956949028,10
43.6447,-79.3841,-0.4256341555997666,15
43.6449,-79.3843,0.006671288178165313,29
43.652,-79.3633,-0.6417868774887325,8
50.8466,-0.98823,1.7050141030200407,84
48.4829,-123.336,-0.48739207613947116,13
43.3688,-79.7556,-0.48739207613947116,13
43.6655,-79.4204,-0.055086632361539246,27
43.6414,-79.3772,-0.6109079172188803,9
43.652,-79.3633,-0.580028956949028,10
43.7673,-79.4111,-0.17860247344094837,23
43.6487,-79.3851,-0.36387623506006206,17
43.652,-79.3633,-0.580028956949028,10
45.4347,-76.3518,-0.24036039398065293,21
43.7673,-79.4111,0.006671288178165313,29
43.652,-79.3633,-0.4565131158696189,14
43.652,-79.3633,-0.580028956949028,10
43.8669,-79.4414,-0.4256341555997666,15
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.48739207613947116,13
45.4654,9.18592,3.804783401369996,152
52.1404,-106.608,0.5316136127656541,46
43.652,-79.3633,-0.580028956949028,10
25.7617,-80.1918,1.2727086592421089,70
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
39.0438,-77.4874,1.735893063289893,85
43.6736,-79.4035,-0.5491499966791757,11
43.6532,-79.3832,-0.3947551953299143,16
43.652,-79.3633,-0.6109079172188803,9
43.6532,-79.3832,0.06842920871786988,31
43.6934,-79.4857,-0.5491499966791757,11
43.6532,-79.3832,2.4461091494964955,108
40.7128,-74.0059,0.09930816898772216,32
43.652,-79.3633,-0.6109079172188803,9
43.6469,-79.4521,0.5007346524958018,45
43.6532,-79.3832,-0.5491499966791757,11
50.8525,-1.13652,1.6432561824803362,82
43.652,-79.3633,-0.5182710364093235,12
45.4174,-75.698,0.1610660895274267,34
43.6532,-79.3832,-0.14772351317109608,24
43.652,-79.3633,-0.6109079172188803,9
43.821,-79.3436,-0.6417868774887325,8
43.6477,-79.5615,-0.2712393542505052,20
43.652,-79.3633,-0.6417868774887325,8
47.6333,-122.369,1.5506193016707794,79
43.6414,-79.3772,-0.6417868774887325,8
43.652,-79.3633,-0.6417868774887325,8
43.6532,-79.3832,-0.14772351317109608,24
43.6532,-79.3832,-0.4256341555997666,15
43.1447,-79.2634,0.0375502484480176,30
43.6414,-79.3772,-0.48739207613947116,13
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.580028956949028,10
43.6414,-79.3772,-0.6109079172188803,9
43.6414,-79.3772,-0.6109079172188803,9
43.6447,-79.3841,-0.5182710364093235,12
43.6446,-79.3842,-0.48739207613947116,13
43.6446,-79.3842,-0.48739207613947116,13
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.580028956949028,10
43.6459,-79.3878,0.4389767319560972,43
43.652,-79.3633,-0.6109079172188803,9
43.5996,-80.5604,-0.024207672091686967,28
43.6447,-79.3841,1.0256769770832908,62
43.782,-79.4713,-0.6417868774887325,8
43.782,-79.4713,-0.48739207613947116,13
43.652,-79.3633,-0.6109079172188803,9
43.623,-79.3936,-0.2712393542505052,20
43.6447,-79.3841,1.180071778432552,67
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6417868774887325,8
43.6532,-79.3832,-0.3021183145203575,19
38.9072,-77.0369,0.1610660895274267,34
45.0292,-74.7316,-0.2712393542505052,20
43.7059,-79.3464,0.5007346524958018,45
43.6447,-79.3841,0.963919056543586,60
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.6417868774887325,8
43.8479,-79.3288,0.22282401006713126,36
43.6414,-79.3772,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
48.4829,-123.336,-0.5182710364093235,12
43.8599,-79.341,-0.33299727479020974,18
43.6033,-79.538,-0.4256341555997666,15
43.8259,-79.2518,0.5933715333053586,48
43.6447,-79.3841,-0.48739207613947116,13
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.6417868774887325,8
43.6447,-79.3841,-0.5491499966791757,11
43.6447,-79.3841,-0.5182710364093235,12
43.6655,-79.4378,0.191945049797279,35
43.6459,-79.3879,-0.6417868774887325,8
43.6827,-79.373,0.3154608908766881,39
43.6033,-79.538,-0.4256341555997666,15
43.4462,-79.6686,-0.36387623506006206,17
45.5,-73.5833,0.13018712925757445,33
28.8586,-98.6987,1.2727086592421089,70
43.6532,-79.3832,-0.580028956949028,10
38.9072,-77.0369,0.191945049797279,35
43.7801,-79.3479,-0.3021183145203575,19
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.6033,-79.538,-0.36387623506006206,17
43.7801,-79.3479,0.3154608908766881,39
43.782,-79.4713,-0.4256341555997666,15
43.6656,-79.383,0.6860084141149154,51
43.4462,-79.6686,-0.36387623506006206,17
43.6934,-79.4857,-0.48739207613947116,13
43.7801,-79.3479,1.3653455400516656,73
43.623,-79.3936,2.940172513814132,124
43.7143,-79.4065,-0.5491499966791757,11
40.7357,-74.1724,-0.3947551953299143,16
43.652,-79.3633,-0.580028956949028,10
43.7035,-79.2862,-0.3021183145203575,19
43.6449,-79.3843,1.056555937353143,63
43.652,-79.3633,-0.580028956949028,10
43.6655,-79.4204,-0.24036039398065293,21
43.6532,-79.3832,-0.4565131158696189,14
43.652,-79.3633,-0.6109079172188803,9
25.7617,-80.1918,1.2418296989722566,69
43.3688,-79.7556,-0.48739207613947116,13
43.8156,-79.4534,0.191945049797279,35
43.652,-79.3633,-0.6109079172188803,9
43.8259,-79.2518,-0.3947551953299143,16
43.6532,-79.3832,-0.5182710364093235,12
43.6447,-79.3841,1.0256769770832908,62
43.4462,-79.6686,-0.4256341555997666,15
43.6383,-79.4301,-0.5182710364093235,12
43.6404,-79.3995,-0.33299727479020974,18
43.6656,-79.383,0.28458193060683584,38
43.6417,-79.4123,-0.580028956949028,10
43.652,-79.3633,-0.580028956949028,10
43.6414,-79.3772,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
39.0438,-77.4874,0.191945049797279,35
43.6486,-79.3817,0.191945049797279,35
43.6404,-79.3995,-0.48739207613947116,13
43.6564,-79.386,-0.6109079172188803,9
43.6446,-79.3842,-0.36387623506006206,17
43.6404,-79.3995,-0.055086632361539246,27
43.652,-79.3633,-0.6417868774887325,8
44.5168,-80.0164,0.191945049797279,35
38.9072,-77.0369,0.22282401006713126,36
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.4565131158696189,14
43.6952,-79.2646,0.0375502484480176,30
32.7767,-96.797,0.5624925730355064,47
43.6417,-79.4123,-0.6109079172188803,9
43.6447,-79.3841,-0.5491499966791757,11
43.8479,-79.3288,-0.20948143371080064,22
43.6447,-79.3841,1.056555937353143,63
43.652,-79.3633,-0.6109079172188803,9
18.4286,-64.6185,-0.3947551953299143,16
18.4286,-64.6185,-0.3947551953299143,16
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.580028956949028,10
43.6447,-79.3841,-0.5182710364093235,12
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.580028956949028,10
43.7276,-79.3148,-0.24036039398065293,21
43.652,-79.3633,-0.6417868774887325,8
43.3688,-79.7556,-0.5182710364093235,12
28.8586,-98.6987,1.2418296989722566,69
43.652,-79.3633,-0.5491499966791757,11
43.821,-79.3436,-0.580028956949028,10
43.6448,-79.384,-0.36387623506006206,17
28.8586,-98.6987,1.2418296989722566,69
43.6449,-79.3843,-0.48739207613947116,13
43.6915,-79.4307,0.963919056543586,60
43.6447,-79.3841,-0.48739207613947116,13
43.6655,-79.4204,-0.24036039398065293,21
43.652,-79.3633,-0.5491499966791757,11
43.9426,-79.4452,-0.48739207613947116,13
43.7722,-79.6255,-0.4256341555997666,15
25.7617,-80.1918,0.6860084141149154,51
43.652,-79.3633,-0.580028956949028,10
45.5029,-73.5723,-0.1168445529012438,25
43.6449,-79.3843,1.0256769770832908,62
43.6532,-79.3832,-0.4565131158696189,14
43.652,-79.3633,-0.48739207613947116,13
43.6532,-79.3832,-0.3021183145203575,19
43.8599,-79.341,-0.36387623506006206,17
43.652,-79.3633,-0.5491499966791757,11
43.6446,-79.3842,-0.5491499966791757,11
43.6417,-79.4123,-0.5182710364093235,12
43.6414,-79.3772,-0.5491499966791757,11
43.652,-79.3633,-0.5491499966791757,11
43.7722,-79.6255,-0.36387623506006206,17
43.7535,-79.4472,1.056555937353143,63
43.6414,-79.3772,-0.5491499966791757,11
43.7113,-79.4195,-0.20948143371080064,22
43.7722,-79.6255,-0.5182710364093235,12
43.652,-79.3633,-0.580028956949028,10
43.6414,-79.3772,-0.5491499966791757,11
43.652,-79.3633,-0.5182710364093235,12
43.6414,-79.3772,-0.5491499966791757,11
43.652,-79.3633,-0.580028956949028,10
43.6414,-79.3772,-0.5491499966791757,11
43.6364,-79.5391,1.3035876195119611,71
43.6152,-79.5574,0.0375502484480176,30
43.652,-79.3633,-0.5491499966791757,11
43.6447,-79.3841,1.056555937353143,63
43.652,-79.3633,-0.5491499966791757,11
43.6447,-79.3841,-0.4256341555997666,15
43.8259,-79.2518,-0.36387623506006206,17
43.6414,-79.3772,-0.5491499966791757,11
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.5491499966791757,11
43.652,-79.3633,-0.4565131158696189,14
40.7128,-74.0059,-0.14772351317109608,24
18.4219,-64.6177,-0.36387623506006206,17
49.2672,-122.738,-0.5491499966791757,11
43.6555,-79.3626,-0.5182710364093235,12
43.4462,-79.6686,-0.33299727479020974,18
45.5017,-73.5673,-0.3021183145203575,19
43.3688,-79.7556,-0.4565131158696189,14
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.6861,-79.4025,0.3772188114163927,41
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.48739207613947116,13
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
40.7128,-74.0059,-0.24036039398065293,21
39.7106,-104.988,-0.36387623506006206,17
43.7366,-79.5401,-0.36387623506006206,17
43.652,-79.3633,-0.6109079172188803,9
43.6496,-79.3833,-0.4256341555997666,15
43.7801,-79.3479,0.34633985114654037,40
40.7128,-74.0059,0.1610660895274267,34
43.6447,-79.3841,1.0256769770832908,62
43.652,-79.3633,-0.6109079172188803,9
40.7128,-74.0059,-0.3947551953299143,16
43.6447,-79.3841,1.0256769770832908,62
43.6447,-79.3841,1.0256769770832908,62
25.7617,-80.1918,0.7168873743847678,52
39.0438,-77.4874,-0.24036039398065293,21
45.0292,-74.7316,-0.2712393542505052,20
43.652,-79.3633,-0.6109079172188803,9
49.2827,-123.121,1.3035876195119611,71
43.8025,-79.344,-0.580028956949028,10
43.8259,-79.2518,0.5933715333053586,48
43.8208,-79.2393,-0.24036039398065293,21
43.8092,-79.3427,-0.580028956949028,10
49.2827,-123.121,1.3035876195119611,71
43.652,-79.3633,-0.580028956949028,10
43.6152,-79.5574,-0.1168445529012438,25
43.6152,-79.5574,-0.1168445529012438,25
25.7617,-80.1918,0.9330400962737337,59
43.4462,-79.6686,-0.4256341555997666,15
38.9072,-77.0369,0.191945049797279,35
43.652,-79.3633,-0.5491499966791757,11
45.5029,-73.5723,-0.08596559263139153,26
38.9072,-77.0369,0.191945049797279,35
43.6404,-79.3995,-0.33299727479020974,18
43.6447,-79.3841,-0.4565131158696189,14
43.8025,-79.344,-0.580028956949028,10
18.4219,-64.6177,-0.4256341555997666,15
49.2827,-123.121,1.3344665797818134,72
41.8781,-87.6298,1.3035876195119611,71
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,0.9947980168134384,61
25.7617,-80.1918,1.0874348976229953,64
39.7106,-104.988,0.6860084141149154,51
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
28.8586,-98.6987,1.2418296989722566,69
43.6414,-79.3772,-0.580028956949028,10
39.0438,-77.4874,-0.4256341555997666,15
49.2827,-123.121,1.3035876195119611,71
43.6414,-79.3772,-0.6109079172188803,9
43.6532,-79.3832,-0.36387623506006206,17
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.821,-79.3436,-0.580028956949028,10
43.6447,-79.3841,-0.4565131158696189,14
43.652,-79.3633,-0.48739207613947116,13
43.6404,-79.3995,-0.3947551953299143,16
43.6447,-79.3841,-0.48739207613947116,13
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.5491499966791757,11
40.7084,-74.0057,0.006671288178165313,29
45.5029,-73.5723,-0.14772351317109608,24
43.6033,-79.538,-0.36387623506006206,17
43.8599,-79.341,-0.24036039398065293,21
43.6414,-79.3772,-0.5491499966791757,11
43.4462,-79.6686,-0.3947551953299143,16
28.8586,-98.6987,1.3035876195119611,71
49.2623,-123.138,1.3962245003215181,74
43.8259,-79.2518,0.6242504935752109,49
25.7617,-80.1918,0.9947980168134384,61
43.6414,-79.3772,-0.580028956949028,10
38.9072,-77.0369,0.191945049797279,35
43.6414,-79.3772,-0.5182710364093235,12
43.8259,-79.2518,0.6551294538450632,50
43.6387,-79.4262,-0.4565131158696189,14
43.6532,-79.3832,0.9021611360038815,58
-8.55686,125.56,-0.24036039398065293,21
43.6447,-79.3841,-0.4256341555997666,15
-37.8019,144.988,-0.4256341555997666,15
43.6532,-79.3832,-0.4565131158696189,14
43.3688,-79.7556,-0.48739207613947116,13
43.6532,-79.3832,-0.08596559263139153,26
43.4462,-79.6686,-0.3947551953299143,16
28.8586,-98.6987,1.2418296989722566,69
43.6387,-79.4262,0.3154608908766881,39
43.6387,-79.4262,-0.4256341555997666,15
43.4462,-79.6686,-0.3947551953299143,16
43.652,-79.3633,-0.580028956949028,10
49.2623,-123.138,1.3344665797818134,72
43.6414,-79.3772,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,0.9947980168134384,61
50.8466,-0.98823,1.6741351427501885,83
40.7084,-74.0057,-0.055086632361539246,27
43.6487,-79.3851,-0.4256341555997666,15
43.8669,-79.4414,0.34633985114654037,40
43.6447,-79.3841,-0.4256341555997666,15
39.0438,-77.4874,1.7667720235597453,86
43.6655,-79.4204,-0.33299727479020974,18
43.7143,-79.4065,-0.3947551953299143,16
43.6532,-79.3832,-0.3947551953299143,16
43.7137,-79.4869,-0.14772351317109608,24
43.6446,-79.3842,-0.36387623506006206,17
43.623,-79.3936,-0.36387623506006206,17
43.6414,-79.3772,-0.6109079172188803,9
43.6152,-79.5574,-0.1168445529012438,25
40.7128,-74.0059,1.7667720235597453,86
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.48739207613947116,13
43.6447,-79.3841,-0.4565131158696189,14
43.6152,-79.5574,-0.08596559263139153,26
28.8586,-98.6987,1.2418296989722566,69
43.4881,-79.7098,-0.3021183145203575,19
43.652,-79.3633,-0.580028956949028,10
43.6532,-79.3832,-0.33299727479020974,18
43.6452,-79.3997,-0.33299727479020974,18
43.8259,-79.2518,0.6242504935752109,49
43.3688,-79.7556,-0.5182710364093235,12
43.6404,-79.3995,-0.6109079172188803,9
43.7109,-79.2636,-0.2712393542505052,20
43.652,-79.3633,-0.6109079172188803,9
40.7084,-74.0057,0.006671288178165313,29
43.8092,-79.3427,-0.6109079172188803,9
43.821,-79.3436,-0.580028956949028,10
43.6471,-79.5127,-0.4256341555997666,15
40.7128,-74.0059,1.7667720235597453,86
43.6414,-79.3772,-0.580028956949028,10
43.652,-79.3633,-0.580028956949028,10
43.782,-79.4713,-0.4565131158696189,14
45.5017,-73.5673,-0.4256341555997666,15
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.6414,-79.3772,-0.6109079172188803,9
38.9072,-77.0369,0.191945049797279,35
43.6414,-79.3772,-0.6109079172188803,9
43.8025,-79.344,-0.6109079172188803,9
28.8586,-98.6987,1.2418296989722566,69
43.652,-79.3633,-0.6109079172188803,9
32.7767,-96.797,0.5624925730355064,47
43.652,-79.3633,-0.6109079172188803,9
39.0438,-77.4874,1.7976509838295978,87
39.0438,-77.4874,-0.3947551953299143,16
40.7128,-74.0059,1.7667720235597453,86
43.652,-79.3633,-0.6109079172188803,9
28.8586,-98.6987,1.2727086592421089,70
43.652,-79.3633,-0.6109079172188803,9
45.5029,-73.5723,-0.1168445529012438,25
18.4219,-64.6177,-0.4256341555997666,15
41.8781,-87.6298,1.2727086592421089,70
39.0438,-77.4874,-0.17860247344094837,23
48.4829,-123.336,-0.4565131158696189,14
39.0438,-77.4874,1.7667720235597453,86
40.7357,-74.1724,-0.4256341555997666,15
43.652,-79.3633,-0.6109079172188803,9
49.2068,-122.4851,1.82852994409945,88
39.0438,-77.4874,-0.24036039398065293,21
43.6447,-79.3841,-0.5182710364093235,12
41.0267,-73.6264,1.2727086592421089,70
43.6414,-79.3772,-0.5182710364093235,12
43.6447,-79.3841,-0.4565131158696189,14
43.652,-79.3633,-0.580028956949028,10
38.9072,-77.0369,0.28458193060683584,38
43.6447,-79.3841,1.0256769770832908,62
43.6471,-79.5127,-0.4256341555997666,15
43.8599,-79.341,-0.4256341555997666,15
43.652,-79.3633,-0.580028956949028,10
49.2672,-122.738,-0.580028956949028,10
43.6414,-79.3772,-0.6109079172188803,9
43.4462,-79.6686,-0.3947551953299143,16
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.580028956949028,10
41.8781,-87.6298,1.735893063289893,85
40.7128,-74.0059,-0.20948143371080064,22
43.652,-79.3633,-0.6109079172188803,9
43.6446,-79.3842,-0.36387623506006206,17
43.8025,-79.344,-0.580028956949028,10
43.6414,-79.3772,-0.6109079172188803,9
28.8586,-98.6987,1.3653455400516656,73
40.7357,-74.1724,-0.4256341555997666,15
43.6889,-79.4507,-0.2712393542505052,20
